accepted_idx	post_warmup_idx	logp	nu_0	nu_1	nu_2	nu_3	nu_4	nu_5	nu_6	nu_7	nu_8	nu_9	nu_10	nu_11	nu_12	nu_13	nu_14	nu_15	nu_16	nu_17	nu_18	nu_19	nu_20	nu_21	nu_22	nu_23	nu_24	nu_25	nu_26	nu_27	nu_28	nu_29	nu_30	nu_31	nu_32	nu_33	nu_34	nu_35	nu_36	nu_37	nu_38	nu_39	nu_40	nu_41	nu_42	nu_43	nu_44	nu_45	nu_46	nu_47	nu_48	nu_49
2174	9344	-413.1048262659	4.2061309722	-4.0953527975	-3.2567716210	0.0003101117	3.1512748776	-0.6728756588	0.9811007431	-0.5221903883	2.6739510611	0.0564786580	-0.2404186203	0.8593714999	0.6493443564	0.3285124921	-1.2398971622	-0.2316525386	-1.0372175979	-0.2809002164	0.2002257215	-0.7936549304	0.4993101075	0.9783606451	-0.0874919873	-0.0975047275	0.3294049055	-2.4919028502	0.4927722330	0.5484867297	-1.9877849863	0.0057205335	-1.4643480198	0.6994461669	-0.5272011288	0.8002164931	-1.0425458334	1.5514750189	-0.0456238585	0.8253065464	-0.1056391400	1.0253983005	-0.5930435434	-0.7762787684	-0.1052564386	0.0924333282	-0.9544137013	-1.1528401439	-0.7324609241	-0.6908254180	0.5517303874	-0.4261608860
2175	9357	-408.9827112639	4.0457502203	-4.1180294249	-3.4275274533	0.4030807152	3.0686120083	-0.5035809425	1.0120334040	-0.5262741684	2.4369266786	0.1143577551	-0.0907215522	0.6272863747	0.3593037710	0.2601144281	-1.2529261980	-0.2414121569	-0.6330300130	-0.2076313565	0.4196008810	-0.5617540607	0.4311557100	0.9212252326	-0.4963271937	0.2618050168	0.3807710782	-2.2303829340	0.2481556391	0.6323391200	-1.6305154785	0.2170736685	-1.0754385058	0.4519195262	-0.4334003424	0.7067535919	-0.9758885156	1.1463964925	-0.0633596819	0.5041735988	0.1488615676	0.8179131806	-0.3122650467	-0.8087299404	0.1079557910	-0.0999659107	-0.8048612307	-1.2441470432	-0.2328131439	-0.7406275015	0.4461124265	-0.5341320762
2176	9358	-409.4614452477	3.6930744846	-3.9256159166	-3.1291459506	0.3908411450	3.1000543070	-0.6370594698	1.1676603163	-1.1725072242	2.2848076046	0.1854357485	-0.0462211020	0.6422890464	0.6345214352	0.4753973868	-1.1431079325	-0.3327602083	-0.8512439198	-0.1749378610	0.5333047914	-0.7684846121	0.3486182308	0.5214789628	-0.3069903197	0.0647171585	0.0788378547	-2.0466578296	0.7458119050	0.7944134996	-1.6795256100	0.6526560117	-1.2888836906	0.5001742143	-0.1455973079	0.7259709866	-1.2878976364	0.7236741921	-0.3147793142	0.3367445209	-0.1480714307	0.9907074147	-0.0374577257	-0.7496449845	0.1940403227	-0.4478888544	-0.9873209127	-1.0955251610	-0.0567166149	-0.4645946052	0.2319277848	-0.5515015551
2177	9367	-409.7145027888	3.8920334584	-4.2397490765	-3.5542203164	0.3636998052	3.3371012433	-0.5288332255	1.0597445087	-1.1639451680	2.4727345775	0.2118038424	0.0726307741	0.9866086154	0.5710917573	0.5349295214	-1.2918444149	-0.2954736653	-0.6527033172	-0.2945705440	0.3285875657	-1.0411375730	0.2558772938	0.3820400685	-0.3746793887	0.3759379040	0.0517539404	-1.9529888884	0.7596468156	0.6383402856	-2.1026221111	0.7780309493	-1.2929785897	0.9261225580	-0.1642717434	0.6355187239	-1.6258214262	0.6561311154	-0.4282718700	0.2836512586	-0.1152416439	0.8208113983	0.0433511243	-0.7988612194	0.1664502402	-0.1379758758	-1.0269458626	-1.0888746899	-0.1496681993	-0.7498287606	-0.0789521817	-0.9373003806
2178	9377	-410.4504696253	3.8004646161	-4.1563775201	-3.7407702117	0.5749774227	3.3524434191	-0.4291794039	1.5077912332	-1.1710460188	2.4985494318	0.2538649483	0.1342237274	1.3355487335	0.6161401337	0.5533429638	-1.1609427167	-0.7322732800	-0.7513294365	-0.1634239728	0.3389217241	-0.7660008938	0.0859562428	-0.0484169159	-0.6661010846	0.4425289027	0.1552623029	-1.9037450385	0.7993765720	0.5920208818	-2.1723348619	0.4542399721	-1.0899999886	0.9735689673	-0.1377122947	0.9240500131	-1.2551841885	0.6699500936	-0.4947341487	0.4483878809	-0.2276940483	0.0999919619	0.3714644269	-0.9215431218	0.2669580296	0.0425054873	-0.9963752334	-1.2432979564	-0.0121033544	-1.2106245899	-0.3141189268	-0.9510399956
2179	9384	-410.7922313447	3.7369870567	-4.0784924309	-3.6919931748	0.3645502779	3.3020491112	-0.5256517318	1.2957941395	-1.0408802116	2.5708883711	0.1484463382	0.1166309230	1.7306070607	0.5886532242	0.8896186931	-1.1622780025	-0.7026707262	-0.9585604087	-0.2139910589	0.1871361323	-0.7977890946	-0.2793492981	-0.1262508458	-0.7324182688	0.4554800134	0.2464879580	-1.5721405915	0.8405085586	0.3812173711	-2.0922330791	0.6029139911	-0.8906745292	1.1090478192	0.0290274754	0.9539478015	-1.5220588220	0.7041164674	-0.6796569160	0.3466990128	-0.3784770914	0.2434567352	0.4044716024	-0.7645638876	0.6663441104	0.0870335152	-1.0959723316	-1.1095639153	-0.0193401822	-0.9340494373	-0.2014865399	-1.1621776141
2180	9386	-413.1291961570	3.6838255744	-4.2540047305	-3.8143533715	0.2869305808	3.3207685295	-0.5440638192	1.3077131029	-1.1822361337	2.5831381313	0.1697247169	0.2967847666	1.9708896591	0.5265218065	0.8361019298	-1.3354269544	-0.9295861763	-0.5715644119	-0.1664544259	-0.0153703227	-0.7139746927	-0.3070050214	-0.0470982335	-0.5477785950	0.7140039569	0.0927042430	-1.6021644736	0.6977077922	0.1619821573	-2.2723596931	0.4023508339	-0.8612023016	1.3710399095	-0.1146332522	0.7420765881	-1.5336566254	0.7584836929	-0.6264263390	0.3256757222	-0.4512497058	-0.0468187692	0.2194160486	-1.0363401617	0.7402009270	0.1719805784	-1.3868220438	-0.8583693944	0.0169414813	-0.7977111767	-0.2807029872	-0.9896516812
2181	9390	-412.8584531580	3.6182095822	-4.4232115370	-3.6413400110	0.3938995407	3.0021249413	-0.7770936879	1.1871119417	-0.9281577042	2.5238472548	0.2350022433	0.2832282612	1.7633782955	0.4105158662	1.0811223682	-1.4408490047	-0.6631518945	-0.7874231915	-0.3993492365	-0.4568921401	-0.7688561926	-0.1372008413	-0.1977542932	-0.3696915507	0.7498227309	0.2478869211	-1.8327297564	0.6452829245	0.1465445995	-2.0798218870	0.0074000749	-0.9691754154	1.5041241277	-0.2559926866	0.6392886497	-1.7589614917	1.0629883184	-0.4738794813	0.2403799523	-0.5827963906	-0.1287966649	0.3097849703	-0.8016384194	0.6316815109	0.5052189979	-1.5309095423	-0.9841652873	0.2809535983	-0.6410758868	-0.0553356953	-1.4645611660
2182	9398	-413.9739439086	4.1425946990	-4.6712153027	-3.8952825731	0.5298379387	3.2165642800	-0.8624139242	1.4698823859	-1.1470142686	2.1877280860	0.4249453110	0.2184684297	1.6867155490	0.4259923561	1.0013263505	-1.6043747849	-0.4458570196	-0.8328264910	-0.2927201973	-0.5619509419	-0.8930366849	-0.1563007279	-0.1186961380	-0.4869914465	1.0210992950	0.3969118538	-1.6835207747	0.5963090177	-0.0979611226	-2.0931324012	0.2318883699	-0.7939541856	1.2644521398	0.0271714902	0.4952719450	-1.8263263093	1.0596636452	-1.0731503132	0.2888367587	-0.7023427410	-0.1525548265	0.0522708216	-0.4284765173	0.4584982276	0.6481569633	-1.3040272797	-0.7269734610	0.2880897470	-0.8324632443	0.3817350877	-1.5294099760
2183	9404	-416.1594204472	4.1255148018	-4.6419160451	-3.7804090670	0.5979529416	3.3820044423	-0.6859901046	1.1674398287	-0.9083609047	2.1778654232	0.4410901427	0.2051570369	1.5807361121	1.0577553887	1.2142745915	-1.7435701609	-0.5882945735	-0.8099921580	0.0098252062	-0.4164048038	-0.5817911352	-0.1550915362	-0.1762838609	-0.6505054573	0.9606304410	0.3051189744	-1.6873674922	0.3621387093	0.1876944184	-2.1458721156	0.3461417047	-0.9205993787	1.0557262573	0.3075693202	0.4399436640	-2.1115688702	1.2192328754	-1.1251352417	0.3781573565	-0.8328124496	0.0259894297	0.1127122739	-0.2652285963	0.6594305413	0.4165650856	-1.4368679896	-0.3263535981	0.0051313776	-0.9339631968	0.6472526627	-1.6271027456
2184	9407	-419.4987091805	4.2626993961	-4.7907783785	-3.8054743877	0.8289977653	3.5175236611	-0.7186546827	0.8188919581	-0.6068490888	1.8843592155	0.0142687386	0.2672133840	1.1746488333	0.6576643327	0.8868712689	-1.9080018172	-0.9534583784	-1.0259310272	-0.0169279148	-0.4639850797	-0.6064478486	-0.2015964527	0.1096989029	-0.4927589168	0.9811898430	0.3487749275	-1.8299274789	0.2980612324	0.5224528831	-1.8335712796	0.2348630741	-0.8674570098	1.2797744297	0.1029895795	0.6910821232	-1.9956178459	1.1934521044	-1.3553914090	0.3624337460	-0.8133970023	0.0846879574	0.1821281801	-0.3334424359	0.6600047880	0.4564410082	-1.4688847883	-0.4907960918	0.1636734203	-0.6278684256	0.6821513200	-1.6478020036
2185	9408	-418.7422345347	4.0252729226	-4.7131981891	-3.8984629813	0.9984824977	3.4189090463	-1.0594959453	0.7023448725	-0.2365542044	1.9998055672	0.1329322066	0.4372762858	1.3283453427	0.4050536451	1.3388065507	-1.8677018765	-0.9274060176	-1.0645535882	0.3138460292	-0.7844845427	-0.6569782909	-0.1282059316	0.2422947901	-0.4148756157	0.9681739227	0.2020820834	-1.6006010379	0.2677937588	0.3837836976	-2.0578942825	0.1209916446	-0.9172258314	1.3496445199	0.0338976292	0.5184811469	-1.3772699711	1.2064735138	-1.3560024874	0.2296820493	-1.1380280023	0.1822614549	0.4493919224	-0.2291012455	0.4801063792	0.4634058282	-1.6522993343	-0.5739570265	0.2476268547	-0.7077413220	0.8980672102	-1.6053673227
2186	9410	-418.6674347204	3.7450838792	-4.7188660845	-3.9560661283	1.0376847961	3.4031798170	-1.1727596697	0.7390391560	-0.2391220630	1.9828050135	0.5664965116	0.3588769308	1.3923117266	0.2461946317	1.2756464595	-1.6822234692	-0.9023621993	-1.0362451758	0.2022110049	-0.5591902828	-0.8245414940	0.0277263255	-0.0075554322	-0.4626273733	0.8709986604	0.0386528869	-1.7370142294	0.3821493581	0.2912645457	-2.0524348574	0.1349933516	-0.8293509271	1.5350437739	0.3004217933	0.2853939422	-1.5556543664	1.3608704424	-1.5657577804	0.2748598352	-1.2632216447	0.3009307728	0.0711880405	-0.6899230242	0.3423141728	0.5066178318	-1.3576902026	-0.3750353089	0.1623060107	-0.7204746875	0.6739628569	-1.5409997718
2187	9411	-417.5068228216	3.8499577289	-4.7910144426	-3.9448529481	0.7947779179	3.6243130817	-0.9277717402	1.0631745090	-0.2732444602	2.3274974810	0.4388748032	0.2761799374	0.9332841233	0.0665393417	1.0182872415	-1.4138884891	-0.9196643403	-1.1054839459	0.3228369292	-0.5597498115	-0.3939714858	-0.0737005953	-0.3738854045	-0.1188698957	0.4958605023	0.0395864060	-1.5811351376	0.3952157652	0.5865090072	-2.0152598141	0.3495812059	-0.8440775035	1.6180404924	0.7376480719	0.6628336425	-1.7163046720	1.2186106575	-1.6855532668	0.3550929562	-1.2678140690	0.1820487588	0.0275275480	-0.7827701531	-0.1640405585	0.3745254158	-1.0289054273	-0.5168831544	0.1583774234	-0.8950908986	0.7264190904	-1.4875422617
2188	9412	-417.9109283747	3.7996465257	-4.8401748837	-4.0298381060	0.5939984116	3.6847050853	-1.0271190841	1.0047393573	-0.4512999267	2.2722339027	0.3508689130	0.2541548364	0.9436518778	0.2713958252	1.2092297889	-1.4768966073	-0.8196767434	-1.1184714668	0.3820385895	-0.7575260883	-0.0904521185	-0.1633424666	-0.1269741749	-0.2536919353	0.5273172514	0.2601044430	-1.5607456241	0.3178376800	0.3864388639	-1.7890672062	0.3321709225	-0.7847074093	1.1648431396	0.8795487127	0.8049353905	-1.3233640359	1.2424515988	-1.7151394409	0.2673621594	-1.2753672700	0.3531483101	0.2128859632	-0.9302871124	-0.1465044091	0.5464176242	-0.9962380751	-0.5005507722	0.4744428776	-0.7776211898	0.7699043599	-1.4368570419
2189	9414	-416.1117588757	3.9772998237	-4.5256804831	-4.0052636381	0.4373471435	3.5285971489	-1.2058712159	0.9546495254	-0.5271655269	2.3056828564	0.4079391077	0.4537811924	1.0325778917	0.1553573834	1.2438933608	-1.0515259823	-0.8439488879	-0.8659095232	0.6800822100	-0.5965119413	-0.2028429794	-0.2208849761	-0.5372932212	0.1467319754	0.6138764955	0.1301062717	-1.7226351017	-0.1143909402	0.2283969147	-1.9636309162	0.2474533518	-0.9932900896	1.4268085021	0.8354517094	0.8953854541	-1.4641605746	0.9952813394	-1.8997085603	0.3275858908	-1.1412418241	0.2084457433	0.1589442580	-0.9366240822	-0.4031396131	0.4510570540	-1.0067439659	-0.8557165339	0.3406137441	-0.8802991365	0.3789122965	-1.2380912963
2190	9415	-416.0002721992	4.2380689879	-4.3770333892	-4.0528432476	0.6418954357	3.6955869274	-1.1444331936	1.0956795342	-0.9396593773	2.4302525374	0.5652698843	0.4732920369	0.9784608177	0.1665734097	1.2810610216	-1.0024249032	-0.9039985728	-0.5566436540	0.6162454102	-0.3039996248	-0.3140658077	-0.1783474100	-0.3041793907	0.4975766826	0.4838637746	0.0051057170	-1.9224047766	-0.0815017627	0.3513043955	-2.1747580056	0.2682411896	-0.6688442730	1.4635740388	0.8649094976	0.8450906741	-1.3532204576	0.9876815233	-1.8168813494	0.3611947016	-0.9249812850	0.3277909824	0.3181468835	-0.8960041992	-0.3975603297	0.3833200238	-1.0971115608	-0.8879556767	0.1761107583	-1.2833901644	0.3939591636	-1.1117895487
2191	9424	-415.8973255811	4.1931980757	-4.1242981467	-4.1501442800	0.6922698191	3.6795557691	-1.1978574139	1.4802921581	-0.6783131298	2.6524105573	0.7014404356	0.4039576467	0.7859595298	-0.0074657480	1.4296735880	-0.8856127200	-0.9467487184	-0.6275298486	0.4490979090	0.0505490827	-0.5130560677	-0.1059045765	-0.3285305580	0.4426772243	0.0050424916	-0.0044576407	-1.8965702180	-0.1474924015	0.6844570047	-1.9518174857	0.1512585999	-0.7980429759	1.3874240109	0.4027428346	0.7201800807	-1.3352471673	0.9800864986	-1.6274122046	0.1002099733	-1.3906355306	0.0949031071	0.3377994809	-1.0359131140	-0.6105990216	0.2511290574	-0.8445494439	-1.0723129740	-0.0797882652	-1.2965434698	0.1280052960	-0.8627059672
2192	9427	-416.2490215615	4.3567079732	-4.2182457806	-4.3461491476	0.3672278657	3.6705918968	-0.8817077917	1.2670391494	-0.7661219045	2.4984004176	0.6965076244	0.5046950156	1.0232899501	-0.0270440835	1.4081058493	-0.7950248658	-0.7709241340	-0.2603125846	0.8029346142	-0.0027732703	-0.3942365659	-0.1263842821	-0.6252275853	0.5893582203	-0.0528847076	-0.0130688235	-1.9716771087	0.0823968501	0.7694380997	-2.0063804621	0.1748409931	-1.0674936569	1.1193830704	0.6076039418	1.0136430187	-1.2212831179	1.3433787295	-1.5674803542	-0.1664178132	-1.7169320818	0.3685803294	0.1600093656	-0.8483210859	-0.5414926524	0.7411311909	-0.7221528220	-1.0616490113	-0.1419659645	-1.3534762622	0.3904016095	-0.7404646151
2193	9430	-413.9127660054	4.1539870527	-4.1880854877	-4.1973349025	0.5037318289	3.5618550415	-0.9952713637	1.3474883027	-0.8849450083	2.4126759762	1.0751533434	0.3238492724	1.0302224628	-0.0314335858	1.5992263739	-0.4720495211	-0.4682805428	-0.6522788122	0.6205416572	0.1015956320	-0.5365716319	0.0557857207	-0.3842960537	0.6385968411	-0.1238824429	-0.0928978866	-1.6649630236	0.2108028112	0.4784580167	-1.7417417301	-0.1332682957	-1.0663325256	1.1468371324	0.6607153527	1.0280986157	-1.4413239404	1.0885786827	-1.6908881144	-0.2630635320	-1.2206360351	0.6996641470	0.4768908912	-0.8780036779	-0.3692661684	0.8048407372	-0.6991266082	-0.8125498641	-0.0333699816	-1.6964242501	0.4919328887	-0.3309598190
2194	9432	-413.8306964054	4.0767661997	-4.2379737898	-4.1728429229	0.6235971904	3.6781154045	-1.0291302030	1.3625380018	-0.9210237264	2.3016052879	0.7694519713	0.4887522279	1.2443102492	0.1126583972	1.4047330016	-0.4302183851	-0.4992474930	-0.6337189778	0.8204400124	0.0438539925	-0.5445708433	0.3867530631	-0.3717823329	0.6705730021	-0.4512737499	-0.2954850538	-1.5965762443	0.1830760128	0.3104603650	-1.6446634898	0.0362715705	-0.9633624742	1.3463292753	0.7086089353	1.1401910520	-1.0230352965	1.1964355060	-1.7477171864	-0.1013538083	-1.0157305422	0.4121156318	0.2431256358	-0.9412433473	-0.5816954517	0.8925722347	-0.7356948949	-0.7826271620	0.0718513807	-1.9585958749	0.6069547417	-0.1665867893
2195	9436	-414.2650361571	4.1724827122	-4.2399248386	-4.1501044016	0.5180013438	3.7310186337	-0.7148467268	1.5746116660	-0.9147931004	2.1952465301	0.9150539103	0.6174370571	1.3404325039	0.1128100089	1.7450243876	-0.6752663840	-0.2572687742	-0.6588356353	0.6678365353	0.0036524642	-0.0852458136	0.1347158093	-0.4224778228	0.6861949573	-0.2832833552	-0.3693293013	-1.1452044856	0.1258560254	0.1956478861	-1.9875343159	-0.0610541972	-0.8849627169	1.3211249009	0.6913939521	1.2065871713	-0.9598759336	1.4189593924	-1.7634157076	0.0573812217	-1.1862667092	-0.0194433471	0.3189069510	-0.8846457735	-0.6248759955	0.5006661270	-0.7896401878	-0.5743723241	0.2859467521	-2.1653196640	0.7000955438	-0.3336287934
2196	9437	-417.6763917301	4.2966798740	-4.0625530676	-4.2471758835	0.6401869686	3.4568757922	-0.5183343693	1.4693852466	-1.0071931189	2.5188365498	0.8908589632	0.6879190145	1.1540479692	0.1193627276	1.7053645903	-0.8493078607	-0.1935243903	-0.6572425025	0.6596762200	0.0585035939	-0.1466841465	0.1170658172	-0.2182065109	0.6476165504	-0.5121146981	-0.2140354337	-1.2350118597	0.1173106364	-0.0402641115	-1.8250672702	-0.3394353047	-0.9796298647	1.4734883383	0.7722713696	1.3492737225	-0.4882797427	1.4769792871	-1.6803622088	-0.0474852641	-1.1020181042	-0.0445902417	0.5307488325	-0.7365966980	-0.6488123642	0.6506144529	-0.7764974218	-0.7250365038	0.4537950921	-2.0745910497	0.9129760786	-0.3842915881
2197	9441	-414.8015860891	4.3849967021	-4.0367096968	-4.1599252816	0.2532458245	3.5169579605	-0.7386788957	1.6658704934	-1.2266389074	2.2846539504	0.7072256716	0.7169591467	1.3337513975	0.0208006074	1.9033305122	-0.9098691487	-0.0503291761	-0.7146371847	0.6936438373	-0.1540193048	0.0202580662	0.0598728897	-0.3705168324	0.4160751420	-0.4528044726	-0.2279414626	-1.1647288257	-0.0651413425	-0.4199133412	-1.6771213398	-0.2955227783	-0.8009340752	1.6525034007	0.9443663264	1.4614738540	-0.6757687093	1.6994415841	-1.6909888626	0.1765552675	-1.0607286570	0.2348985062	0.5768168329	-0.7714065365	-0.5560917795	0.7488290312	-0.9136325478	-0.6717046978	0.5199898339	-2.0660289429	0.9460081125	-0.1999067226
2198	9442	-417.1292522990	4.4797326932	-4.0084964502	-4.2355111563	0.2717745164	3.4659541289	-0.7479391935	1.5749446281	-1.0164064960	2.0460167754	0.9333692766	0.7454465469	1.3029609191	-0.1693293144	2.0094036717	-0.9195128750	0.1256452286	-0.5800154405	0.6755092184	0.0797390561	-0.1289681867	0.0180539853	0.1115419574	0.2380077076	-0.5882337094	-0.1441526377	-0.9419158176	-0.3560687116	-0.2739368975	-1.4775724373	-0.4070625520	-0.8355539154	1.7919925156	0.8821879298	1.1685149400	-0.3986951611	1.8853601020	-1.8953768056	0.1915030895	-1.2222239292	0.5803789432	0.6120909009	-0.6350692033	-0.5862351390	0.6142220833	-1.0294110025	-0.6577017586	0.6597201900	-2.2440475604	0.7143649767	-0.2526036299
2199	9452	-413.8046518814	4.0556752652	-4.1244978481	-4.1929681173	0.1752773447	3.5244604114	-0.7127774881	1.5486689987	-0.9945258250	2.1399921463	0.8854924324	0.6372060127	1.5083765126	-0.2018603181	1.8728620353	-0.9562680857	0.4379011465	-0.5656331860	0.7442931081	-0.0344139301	-0.5427711053	0.0311251145	0.2260109065	-0.1459664428	-0.6030013136	-0.1730814511	-0.7906897736	0.1119062512	-0.1454819978	-1.4907105102	-0.6838315256	-0.6018197876	1.5124838122	1.0874589977	0.9731732740	-0.2467442943	1.4719611165	-2.1066102387	0.4077121996	-1.1088388001	0.6375979489	0.4336260782	-0.3854226886	-0.6850504565	0.7024602767	-1.1836404032	-0.4614756698	0.6049843867	-2.0741511051	1.3408715365	-0.4271288532
2200	9456	-414.1179281925	3.6931076961	-3.9503223759	-3.8888736611	0.4205648419	3.5649941814	-0.7314249365	1.4177354730	-1.2112288750	2.0997163297	0.8912986708	0.8454602569	1.4359613690	-0.0267441951	2.0363737404	-0.7212587961	0.5646612177	-0.4463307685	0.9888700430	0.1364086248	-0.4485826777	0.2440017777	0.1857960595	-0.0910549238	-0.3968541604	-0.1199466154	-0.9918116080	-0.2759483493	-0.3352688163	-1.6059177216	-0.9893449108	-0.4005330101	1.6436800509	1.0518283739	0.9872829271	-0.5610682080	1.3239156176	-1.8690548348	0.4940362331	-0.8324327726	0.5811730552	0.3702291952	-0.3842176537	-0.6288472157	0.9413447152	-0.9335909078	0.1034590047	0.8430658905	-1.9785517696	1.5608201190	-0.4991299874
2201	9462	-413.1513489005	3.6553850547	-4.0856680624	-3.7729638528	0.2558519582	3.6984996581	-0.6701596132	1.1547219988	-1.1676987823	2.0558226242	0.5765592624	0.6004831255	1.3648498639	-0.2634963025	1.8093029071	-0.9858901253	0.3125066251	-0.5304541540	0.9294727491	0.2663790828	-0.6492207060	0.4630686839	0.3049241763	-0.0292232177	-0.4420668077	-0.5477989059	-0.9076155268	-0.2151646963	-0.5541781917	-1.6805844872	-1.3761943319	-0.5371821812	1.5287136342	1.1646149868	0.9790966783	-0.5593514233	1.3606812295	-2.2547598659	0.6535564003	-0.5847972145	0.2402195624	0.4489673894	-0.9328866270	-0.5451079674	0.9395713998	-0.6997286714	0.1168891951	1.1267114563	-1.7086127239	1.6333548653	-0.3801026215
2202	9476	-412.9185248794	3.8062766998	-4.1703216573	-3.8018984687	0.4715257251	3.8642407300	-0.7210793001	1.2325357429	-1.1623643196	2.1203943397	0.6439064974	0.4293846257	1.1660290042	-0.0893823201	1.7759108840	-1.2203803869	0.2329009167	-0.4150365463	1.0779113991	0.2867200073	-0.7489039522	0.1585208088	0.5323148069	0.0970554945	-0.1041365321	-0.2778256034	-1.3030049451	-0.3020536222	-0.3715891861	-1.5481496989	-1.5850097962	-1.0935886064	1.7759352621	0.7849441881	0.7631331989	-0.7162559010	1.0420034150	-2.4157855001	0.4771363084	-0.5207007038	0.3014253381	0.8276417305	-0.6804368866	-0.4767658120	0.8092621224	-0.3501471089	0.2126275905	0.8909376052	-1.9352802157	1.6348326644	-0.2332812062
2203	9478	-414.6199839050	3.5402928818	-4.1447732749	-3.9141943671	0.2548916601	3.8508781662	-0.7570882389	1.3630579968	-0.8933034308	2.1762673279	0.6896592685	0.1387430186	1.1474270275	0.0141753844	2.0850740795	-1.2562974950	0.0619335927	-0.3346874601	1.0991323147	0.4430479165	-0.4666735056	0.3993794959	0.3996803321	0.0558880958	-0.0353464424	-0.0397648510	-1.1272387019	-0.3483421857	-0.5813039215	-1.3785268846	-1.5672179677	-0.9931729948	1.6992129250	0.9329755049	0.8543652389	-0.9617935929	1.1359283117	-2.3003178626	0.5230642823	-0.6597134610	0.3586760098	0.8782599723	-0.6629269962	-0.3519541915	0.9812227907	-0.0506100346	0.3886556078	0.8704050955	-1.9721045054	1.5562051220	-0.3460210287
2204	9481	-414.3622444629	3.4180018487	-4.2903051518	-3.9815987247	0.3862933646	3.7765597535	-0.4766606203	1.0492993099	-1.1247577472	2.2744473039	0.4776235787	0.3600301386	1.0931149429	0.1305251825	2.2615690053	-1.2334140319	-0.3900915045	-0.5057844888	0.7363987923	0.6317826165	-0.3027943302	0.3549067442	0.4175026975	-0.0075002126	-0.0386798626	0.0956602706	-1.0534703201	-0.2285549171	-0.5215756585	-1.9463968439	-1.3879144749	-0.9397454420	1.6847415440	0.9296386170	0.7141303315	-0.8467738923	1.2119875464	-2.3114677358	0.4290551742	-0.5515436720	0.6010474086	1.0013378875	-0.4734820652	-0.5590548052	0.7804530008	0.1617338908	0.4151617999	0.8166090158	-2.0726373279	1.3431077142	-0.2618525312
2205	9492	-413.6303517335	3.2966934279	-4.2255025507	-4.0743443749	0.7977916987	3.8066067529	-0.3813213867	1.0430146026	-1.0384495116	2.2167251497	0.6384190392	0.6590469268	1.2396134295	0.0998372537	2.4922086326	-1.3573967220	-0.2700697737	-0.4490670964	1.0961581822	0.6719515239	0.1071362545	0.3763953596	0.4410702689	0.2879594729	-0.0486153893	-0.2699235112	-1.1470728915	-0.4245047793	-0.3311598504	-1.4610061529	-1.5566140470	-1.3831028916	1.2974140519	1.0865390781	0.5539717188	-0.6264264916	1.0205457809	-1.8579604863	0.1861273984	-0.6817324900	0.6385455180	0.9557235716	-0.6839503221	-0.8158512636	0.7106846059	-0.1228545856	0.3968038899	0.8327799485	-2.0533204162	1.5879038286	-0.3855613131
2206	9498	-419.4450893278	3.2422743329	-4.6794202117	-4.6073804413	0.9954725154	3.8734907081	-0.0746528870	1.1132012485	-1.0362688408	2.2955705784	0.6407929852	0.8956131402	1.3142356662	0.2942751212	2.5030462757	-1.4556640456	-0.1884451685	-0.0627396229	0.7319628530	0.7994230341	0.0306903285	0.1689362114	-0.0190972267	0.3938514973	-0.0693945724	-0.4977143610	-1.1449827232	-0.4120896574	-0.5940441810	-1.5258356392	-1.4949890054	-1.4122758199	1.5145403614	1.1971249678	0.1670615091	-0.7335936141	0.8370829885	-2.0699086892	0.1874362025	-0.5250919535	0.9253883945	0.8127927553	-0.9445940493	-0.6597686376	0.8418416201	-0.3434881072	0.2619303967	1.1504013528	-1.9188293611	1.7760928927	-0.4064228039
2207	9500	-419.7972493508	3.3995893701	-4.3234120921	-4.2954018247	0.6148221448	4.1941595845	-0.2240419314	0.9762575705	-1.2057463361	2.4098387729	0.7247543108	1.0100455719	1.2738458237	0.0072406896	2.2959302607	-1.3928211954	0.1474548199	-0.0274813702	0.6450288549	0.6394788976	-0.1600602277	0.3004436409	-0.5052910564	0.1771006698	0.2055420926	-0.7698378410	-0.9796945311	-0.4684362669	-0.7301536937	-1.8029344277	-1.6097701784	-1.4124829907	1.2491260700	1.4240340510	0.2459071145	-1.0493065799	1.1292666128	-2.0990074026	0.1495534769	-0.5753595067	1.1846183117	0.8328822231	-0.9483295106	-0.7877748110	0.9199098488	-0.1495672125	0.5191827894	1.3789830994	-1.6683245020	1.5033486863	-0.5746778763
2208	9503	-421.0219049744	3.5216374944	-4.4310638071	-4.3549869698	0.7452090081	3.9235554815	-0.1873640143	0.6857923683	-1.0855530797	2.5254276470	0.5271589343	1.1986759034	1.2160675766	0.0119002315	2.4364043774	-1.4629788111	0.4323160934	-0.0812050055	0.5273969739	0.6345704727	-0.3169266641	0.0624926026	-0.4166508175	0.1065728294	-0.0079687785	-0.9327041784	-0.9552185322	-0.3640476026	-1.1040838035	-1.6371148728	-1.3160616060	-1.3454193486	1.6757770963	1.2095664954	0.3683610522	-0.9048593129	1.1261434321	-2.1931104731	0.1441769812	-0.7820401668	0.9675905977	0.6560172304	-0.7409826793	-0.7315070311	1.2167777349	-0.1107693045	0.5825574443	1.8226386112	-1.5283326852	1.2751128260	-0.5386254824
