accepted_idx	post_warmup_idx	logp	nu_0	nu_1	nu_2	nu_3	nu_4	nu_5	nu_6	nu_7	nu_8	nu_9	nu_10	nu_11	nu_12	nu_13	nu_14	nu_15	nu_16	nu_17	nu_18	nu_19	nu_20	nu_21	nu_22	nu_23	nu_24	nu_25	nu_26	nu_27	nu_28	nu_29	nu_30	nu_31	nu_32	nu_33	nu_34	nu_35	nu_36	nu_37	nu_38	nu_39	nu_40	nu_41	nu_42	nu_43	nu_44	nu_45	nu_46	nu_47	nu_48	nu_49
11	26	-433.0678889560	1.5100542971	5.0084995715	-5.7344757602	-0.0085199645	-0.7378124337	0.7165069936	3.2199005565	-1.7178580107	0.4708944085	0.1859039455	-0.7311513877	-1.8332029303	0.1164695521	1.1313775925	-1.3542871520	1.2116916307	-1.6352708155	0.3038281681	2.5469235441	0.1038113151	0.7133409708	-0.0746470413	0.4364161592	-0.7818594938	0.5866572373	0.0626439272	0.5875060356	1.7356730136	-0.8979641548	2.0577478116	-0.5490302475	0.5617049461	0.6446347208	0.5312135855	0.4449532104	-0.8523831602	-2.1576135951	1.1879660257	-0.3059101016	1.4817045527	0.7500121310	0.9504333772	-0.3027620395	1.2634736115	-1.2196850540	0.4036591917	-2.0119279710	2.4654615091	-2.8846793482	-2.6017258074
12	32	-433.0283818524	1.6817514274	4.9087148103	-5.8129804032	0.1383704654	-1.0146918129	0.9401140681	3.4083602475	-1.5060580086	0.5723880973	0.3013340226	-1.2751407367	-1.2465010687	0.4127139403	1.0791633555	-1.4166286088	1.1718968742	-1.6503709651	0.4328640505	2.7418566897	0.1107180328	0.4627070919	-0.0057177777	0.4045837480	-0.4371659298	0.7424698733	0.0375178608	0.3370337082	1.7159372322	-0.9614271338	1.8649688201	-0.1462419109	0.5138051198	0.5459103729	0.1787381050	0.2782364439	-0.6728317304	-2.0971070212	0.8261353495	-0.2124665254	1.4170784694	0.8652227528	0.8525034986	-0.3518814455	0.9997450239	-1.3543929217	-0.0212340818	-1.7399600920	2.2460542446	-3.0936464197	-2.4577142133
13	36	-434.3974789921	1.4626326102	4.8402122520	-5.8330992698	0.2934201538	-0.9757021566	0.9875055439	3.5542365451	-1.7008862938	0.4642993292	0.3615673189	-1.3904686355	-1.1979348657	0.2382648310	1.1469638925	-1.4031009783	1.0002140476	-1.7172679624	0.3654628088	2.8717840389	-0.1373207837	0.3185550708	-0.2848337699	0.4893840956	-0.2159417435	0.6928335692	0.2641707490	0.3295888149	1.3233174088	-0.8942905401	2.0558114034	0.0602459150	0.2407987588	0.6234977904	0.3396868529	-0.0605565608	-0.7923956392	-1.9004822145	1.0781221379	-0.1823531646	1.3632109039	0.9961490963	0.8810944668	-0.5082488352	1.4336785082	-1.2575824106	0.0367174208	-2.1152826465	2.0053612312	-3.2784826732	-2.7936526010
14	46	-431.5398799807	1.4713445418	5.0738832833	-5.8143010783	0.5191880080	-0.9936736660	1.0482423262	3.7655044245	-1.7583648811	0.4439934183	0.4079970619	-1.3024198788	-1.3263216986	0.3202403151	1.3635586057	-1.0194073814	1.3953025092	-1.6906991690	0.1825793157	2.5223035248	-0.4639372464	0.1719821879	-0.1317415054	0.0852582216	-0.3488276870	0.5311396049	0.4511787709	0.2247189388	1.4251417173	-0.8154946853	1.8092141832	-0.0818211764	-0.0172452371	0.8517714425	0.1646315796	-0.4568810689	-1.3256162312	-1.5999800350	0.9714074734	-0.1493619495	1.1250438166	0.7848487394	1.0705786269	-0.3903118132	1.4780519193	-0.8897647908	0.2729531405	-1.7755393966	1.8514733530	-3.3484747517	-2.5811441404
15	47	-434.9564697964	1.3510369610	5.0196496020	-5.4192690718	0.4339717398	-0.7830406872	1.0926879375	3.4256402588	-1.8345759581	0.3526096482	0.5984108967	-1.3457158017	-1.2087838845	0.5608767091	1.3283684611	-0.8224896269	1.4396067937	-1.4808078797	0.2950424806	2.4554580737	-0.1926794397	0.8113136529	-0.1985243980	-0.0392624542	-0.3739864762	0.7339097106	0.3781620732	0.1341273270	1.2177519231	-0.7934512944	2.0220765793	-0.1949672630	-0.2753956739	1.0373446234	0.1261362409	-0.4151822750	-1.5643024124	-1.5745706583	0.9655776172	0.0562184539	1.1928563499	0.8820410527	1.0461851711	-0.2518356743	1.5997715421	-1.1573950316	0.2714196349	-2.0183447465	1.9223580491	-3.4018437013	-2.9383884477
16	50	-436.2939384846	1.4187154472	4.8905249431	-5.8615519224	0.2337973563	-0.7260658185	0.9208462258	3.2559408659	-1.8823637928	0.0412816592	0.5369544971	-1.2901868969	-1.2198393457	0.6121450385	1.4573040293	-1.1952155408	1.5717050241	-1.5893504684	0.2991760481	2.7348810869	-0.2531436548	0.9648966618	-0.5721639960	0.2817311141	-0.3878313087	0.6974187179	0.7439422232	0.1406256830	1.3709842435	-0.7897941525	2.4648898984	-0.0292481517	-0.1849241578	0.7881534049	0.0230315179	-0.3255789556	-1.7822828585	-1.7845287390	1.0648125781	-0.1073127147	1.3119908498	0.4319827628	0.8052035408	-0.1800107053	1.7039414610	-1.2264830926	0.3857001920	-1.5574800838	2.0344728471	-3.3066791960	-2.8338983725
17	52	-436.1271901082	1.4607488482	4.8684759251	-6.0116825370	0.5139320802	-0.6495994566	1.0217469952	3.2773598631	-2.1491485472	0.0969784610	0.3611156345	-0.7955412138	-1.1771418726	0.4333204423	1.3079829723	-0.9682069010	1.8294056554	-1.4749497191	0.0550645740	2.6436389108	-0.1873681049	0.8726288760	-0.4908486728	0.5502204329	-0.2249115845	0.8535618650	0.7954210196	0.2788007012	1.1209443648	-0.6906530530	2.7408489261	-0.1506994409	-0.1973349165	0.8532368577	0.2283515973	-0.0878152977	-1.9319494725	-1.7847134668	0.8563842664	-0.1573746724	1.1861924112	0.1438109837	0.6812256249	-0.0526152390	1.5928604155	-1.1775774281	0.1562380085	-1.2899738848	2.2024848423	-3.2273629522	-2.5427786138
18	54	-435.2598263591	1.4663819058	4.5765980216	-5.9397350195	0.8565421794	-0.7040400731	1.0071306534	3.3840709385	-1.9910654083	0.4257422801	0.3417732501	-0.9080493707	-1.0624960407	0.3986728316	0.9569705932	-0.9942973040	1.6949828563	-1.1165863896	-0.0654318291	2.4952885700	-0.3437353396	0.8606613740	-0.3574119583	0.3735815881	-0.2195720997	0.6251265195	0.6124770378	0.2341454948	0.7435672572	-0.6780922681	2.7377625831	-0.0904338460	0.0550026873	0.6185407978	-0.0080314443	-0.2832221380	-2.1123204141	-1.7610961538	1.0599510283	-0.4885066206	1.0689976726	-0.0232951017	0.7332540340	-0.1972695242	1.2459515025	-1.2331053897	0.2442875509	-1.4780736723	1.8748796041	-3.2910440936	-2.1540149947
19	57	-437.7939937533	1.4653846041	4.4554563595	-6.0425676785	0.9700760221	-0.4378365136	1.1274891213	3.6377218018	-2.1711547301	0.3770996103	0.3651753098	-0.8666004905	-1.1795970421	0.2245587601	1.2565284224	-0.9966113857	1.5877827398	-1.3019961487	-0.0833104152	2.6590695945	-0.3759322290	0.7408527395	-0.4466935847	0.5968217691	-0.0132837902	0.4030578332	0.7507125418	0.0790495318	0.4198328170	-0.7954081732	2.7848161650	0.0199870906	0.2128404033	0.8295498327	0.0169203750	-0.3122995095	-1.8616569074	-1.6438967207	0.8375810183	-0.3955476517	1.0789819653	0.0954965983	0.5290267697	-0.0424601308	1.3983720687	-1.5738055994	0.0217529215	-1.2796574422	1.8720577644	-3.3509179505	-2.1124222509
20	61	-438.0214853968	1.5739116704	4.8620407396	-6.0282667491	0.8421810424	-0.4025570552	1.2320543855	3.5053506433	-1.7811138733	0.2566672615	0.3484976809	-0.7004437421	-1.1977286640	0.1459914758	1.1781326720	-1.0253341646	1.6675668769	-1.1369453028	0.0941367520	2.5851366325	-0.1202969287	0.9392366598	-0.4022453027	0.2702293813	-0.0113236276	0.6123623150	0.6319153236	-0.0299837636	0.2172150205	-0.7476498219	2.9076856658	0.0122827650	0.2434666769	0.4895796080	0.3827137851	-0.2952339104	-1.7238369479	-1.7223095715	0.9216839718	-0.4755576693	1.1904479548	-0.0733508508	0.3941434837	-0.0965719341	1.9274526486	-1.4966579660	0.1138637491	-1.3510591214	1.9986438932	-3.7527705498	-2.0016359272
21	63	-435.6835352073	1.4309152846	5.2205966540	-5.7645596130	0.5021201629	-0.5818732386	1.2234756340	3.5277426367	-1.6330925506	0.1467594372	0.1398112092	-0.7694427861	-1.2264582626	0.2106004335	1.2787891048	-1.2368202364	1.3638568239	-1.3221142782	0.0817672970	2.6653210373	-0.2051543146	0.6562222723	-0.5567376464	0.1600459956	-0.2481909974	0.7326734580	0.9140804541	-0.2359946143	-0.0149699697	-0.8277141339	2.6224860396	-0.0342627999	0.1574149743	0.4801052751	0.6551870556	-0.4649618762	-1.3894842420	-1.2023297610	0.7001293907	-0.5438927542	0.9012555559	-0.2135928010	0.4725040186	-0.1448667289	1.6997935016	-1.7338318777	0.4199340306	-1.4363573000	1.9416734181	-3.8278512756	-2.2334155767
22	64	-435.6111372279	1.4955893128	5.3636860016	-5.7716620846	0.6359119311	-0.3270176652	1.2527412752	3.6758084457	-1.8160651808	-0.0783209249	0.0438335071	-0.7298688369	-1.1252916430	0.2836737826	1.0595629893	-1.1829855882	1.2231304204	-1.1654761923	-0.1420481310	2.5805326986	-0.0673365652	0.7122318146	-0.6526233810	-0.0178453768	-0.3555613068	0.8089969029	0.7515668958	-0.3211277583	-0.1398652412	-1.0276908473	2.7320126962	0.0880443032	0.2934698303	0.2717380693	0.4957564473	-0.3941364994	-1.3218945042	-1.2184736432	0.7463350242	-0.8520016678	0.4865665072	-0.1146148528	0.1770818862	-0.2628088050	1.4554826091	-1.4652246757	0.5934854833	-1.7293430682	1.9486825779	-3.5904102807	-2.2041555252
23	70	-435.6448027844	1.3728090121	5.4045562125	-5.5281377490	1.0947664305	-0.1332514664	1.4133192274	3.5825921437	-2.0845210640	0.1748819096	0.1050529780	-0.8124782775	-1.2515356653	0.1959065362	1.0373997718	-1.0859854651	1.0127116207	-1.2729443227	-0.0449026535	2.6483125649	0.2118105685	0.9563513574	-0.4451420356	0.2600147293	-0.4807261758	0.7870983175	0.5645950851	-0.1720821056	0.0471767481	-1.1039860628	2.5763560931	-0.0105747709	0.4579163243	0.0546628960	0.5974290895	-0.3380431549	-1.4701267298	-1.0858303634	0.5863117185	-1.0363134894	0.4626343573	-0.3450017521	0.1309568783	-0.4656109401	1.6692547853	-1.7949355406	0.7101961136	-1.8178540467	1.8717591122	-3.5380611321	-2.1724806730
24	71	-433.1763073302	1.4615108466	5.5977400808	-5.4133892025	0.9757420606	0.0047611436	1.5449603457	3.5646756321	-1.8974340221	0.1428268334	0.0455113406	-0.6271513633	-1.4349057030	0.2700626370	1.0604657009	-1.0839812179	0.9519795874	-1.1568354546	-0.3249459657	2.4913546966	0.1261490786	1.0478240189	-0.1213692149	-0.0138294718	-0.3529537908	0.4939683217	0.6092409403	0.1903050527	-0.0808868447	-1.0285291619	2.5803348944	0.0914907157	0.3061770815	-0.2520940758	0.2726448172	-0.1357436480	-1.1932817005	-1.1475834325	0.6238541328	-1.1286805420	0.8214842236	-0.3041635722	-0.1582671809	-0.1783715551	1.3465087522	-1.7744473277	0.6031372880	-1.9597898903	1.5795293451	-3.7492179709	-2.1416006775
25	72	-432.7565664201	1.7081053367	5.1644150562	-5.3316934928	0.7360786610	-0.1400059560	1.7503925756	3.7961173716	-2.2186200617	0.3083676493	-0.0406934290	-0.9871092126	-1.4874923648	0.0766224835	1.3640165737	-0.7798287798	0.7340769305	-1.2767145822	-0.6442042844	2.5492146903	0.2127605596	0.9023301100	-0.0345295888	-0.1672269803	-0.2142922759	0.2350328299	0.8298307480	-0.2102073917	-0.1983143693	-0.7019826160	2.5279261103	-0.2778759330	0.1624769042	-0.2595693364	0.2843427768	-0.2665114385	-1.2558890411	-1.1017996304	0.5027171113	-0.9603409397	0.6448232233	-0.2260242279	-0.0874143627	-0.2353037559	1.2844007912	-1.7729934926	0.8138793086	-1.8082366872	1.3934063428	-3.7686776588	-2.3798094567
26	75	-433.5453957680	1.9091325574	5.1872562157	-5.2758088019	0.5285526696	-0.4917534555	1.3716019742	3.8220621084	-1.9968229469	0.2979953537	0.1168109420	-0.8840204063	-1.0700980904	-0.3200001156	1.3456440482	-0.9857527196	0.7544196181	-1.4203700496	-0.5487317068	2.6437844624	0.2084147248	1.0350022205	0.2220026746	-0.1398153521	-0.2274457736	0.3051378449	0.7140361463	-0.3530683477	-0.7949045332	-0.4725908451	2.4921413328	-0.0232198427	-0.2496157237	-0.1963331747	0.1038033214	-0.1871859914	-1.2017450234	-0.8332545521	0.4704211756	-0.9396468137	0.2057328690	0.0678050531	-0.1567304803	-0.4473458558	1.3590007298	-1.9524245569	1.0449726692	-1.8837452694	1.4012946155	-3.6177018581	-2.3924670372
27	78	-434.3960138606	1.9367595886	5.2885470148	-5.1870248956	0.5091606844	-0.8229979439	1.4121409030	3.7171574473	-1.7134465662	0.4603997361	0.3368945734	-0.7433696014	-1.1437100164	-0.2754348146	1.1721826509	-0.9256981692	0.5579905987	-1.5149502250	-0.9737096703	2.4061645567	0.0485233906	0.9706136035	0.0460752251	0.1115760215	-0.0678946704	0.1103620544	0.6552324009	-0.8243920666	-0.6980306433	-0.6143208422	2.6455923753	-0.1555961847	-0.3579105609	-0.4105061619	0.1622885615	-0.2171345905	-1.0422610859	-0.9460851389	0.7955117453	-0.9925530573	-0.2229052213	-0.1646332362	0.0376381147	-0.1641142585	1.3540988296	-1.4640239917	0.9808025991	-1.8150453505	0.9180550852	-3.7883132547	-2.4639705243
28	79	-435.0877527771	1.7197150716	5.1730550355	-5.3647727896	0.6554897806	-1.0069598535	1.3616365960	3.7723953238	-1.4329621030	0.2764919920	0.2008410837	-0.8474907498	-0.9189237827	0.0134518767	1.0707306773	-1.0161237093	0.3772279016	-1.5345492728	-1.1649468871	2.4377727766	0.2544013723	1.0578776664	0.1895929880	0.0699603019	-0.2630681653	0.3790080130	0.3809467635	-0.9946353494	-0.7779547139	-0.8024317423	2.8342377541	-0.0605386268	-0.5830384636	-0.3627364629	0.2061947869	-0.3036006702	-1.3654853049	-1.1245122208	0.7629732267	-0.8058863563	-0.1885878413	-0.1834934803	0.0659654221	-0.2351847085	1.1851940103	-1.3122638958	0.8082666591	-1.8991479332	0.8892762956	-3.8899378189	-2.4638708204
29	80	-437.1632155396	1.4853653598	4.8896729998	-5.5928140203	0.7772730038	-1.2710766085	1.3529810258	3.6363677869	-1.6350310724	-0.0467227302	0.3817434432	-0.8533098993	-1.0106277985	0.1817369484	0.9623105143	-1.2025157985	0.5778121940	-1.7377673027	-1.3273553210	2.3959657618	0.3015690704	0.9684138536	0.1059461158	0.2225591539	-0.4646432602	0.5607774885	0.6378272147	-1.2005618728	-0.9258471328	-0.7334193751	2.7850753308	-0.3962960839	-0.8623585962	-0.3264333706	0.2924967966	-0.3589281646	-1.0719306635	-1.1803720541	0.8368299154	-1.1382800668	-0.0614808191	0.0045915340	0.2697941902	-0.1145585419	1.0892103157	-1.4672379149	0.6834900177	-1.9181353717	0.9155131693	-3.8284810639	-2.5474699666
30	88	-434.6872567421	1.6193599843	4.6372446902	-5.2831379015	0.5435085331	-1.3314328561	0.9381382525	3.7904674310	-1.5551613075	0.2836486402	0.5336850531	-1.0054795764	-1.1112255081	-0.0672632016	0.7996434624	-1.0844389310	0.7200255257	-2.0232813774	-1.0259058519	2.0711849251	0.0055087369	0.7268290578	0.2495415992	0.1881102741	-0.6242116185	0.6464546687	0.6509285846	-0.8531552402	-0.9362264467	-0.6570971971	2.7630906966	-0.4598139599	-0.9034763819	-0.2642719831	0.2605442671	-0.4734031991	-1.1797514697	-1.0857868200	0.8210724951	-1.3620316316	0.0078103956	0.2274831374	0.0932887186	-0.0250140472	1.2209549750	-1.8203363057	0.6329239133	-1.8087996372	1.0057742429	-3.8918850293	-2.1953399169
31	90	-431.9573875893	1.6123584494	4.8265123216	-5.1329549891	0.5762570354	-1.1941166739	0.9475551718	3.7506440241	-1.7791260241	0.3070632589	0.6209108260	-0.7520054775	-1.0151627836	0.1665382875	1.1603720079	-0.8773215920	0.6306434399	-2.0936113950	-0.7362387894	1.8964927866	-0.0076787171	0.6537845159	0.3161016060	0.1657123052	-0.3124047097	0.4931057582	1.0196478333	-0.6541433369	-1.0271086271	-0.5044665562	2.4179075041	-0.3508808640	-0.7221801896	-0.3098027866	0.3988452286	-0.5959729376	-1.3358514624	-1.3819281285	0.9259771878	-0.9922554621	-0.0037210002	0.6034636287	-0.1584468380	-0.0236045949	1.1519864351	-2.0481506603	0.6722017945	-1.7197846881	1.0680457432	-3.9072190963	-2.0454736791
32	92	-432.7073258046	1.7860588635	4.7582365450	-5.0107216807	0.6676292837	-1.3579755812	0.7732686002	3.7156355914	-1.7957012936	0.5237636556	0.0975578042	-0.8309304071	-1.3032630564	-0.0807723341	1.2633396851	-1.0299821679	0.3658946400	-2.4930458361	-0.6341101187	1.9150359826	-0.4225349496	0.6258446927	0.5758138706	0.2477776314	-0.5562959637	0.3828951136	0.5447851527	-0.8461945995	-0.7305055656	-0.4862970211	2.4850899746	-0.4808997875	-0.6021791580	-0.2713429974	0.1360222985	-0.8640199793	-1.4891935866	-1.3033919898	0.9385233727	-1.0044833865	0.0618538778	0.2940276587	0.2342904230	-0.0963779357	1.2684535303	-2.2455493198	0.6293123344	-1.9839194187	0.9171130310	-3.9964351060	-1.9612691647
33	97	-431.5259080835	1.9180320714	4.8216535247	-5.2779463594	0.5472801987	-1.1070345103	0.6765458175	3.4673834537	-2.1313033652	0.7836197170	0.0104584966	-0.6876915695	-1.2289740590	-0.0677108155	1.2294643539	-1.0161279566	0.2690061265	-2.5150849924	-0.9397441080	2.0376121538	-0.4633144858	0.3119568216	0.3566299475	0.3030000787	-0.3715228965	0.3835367224	0.7455366901	-0.6321349069	-0.6844828444	-0.3889334516	2.4305847862	-0.4919233980	-0.3506163956	-0.0493877358	0.1143213535	-1.2803987671	-1.3745817651	-1.1859967307	0.8316414466	-0.7891949631	0.1000791510	0.0221791919	0.3648908492	-0.2666833100	1.2763669483	-2.0693125334	0.5865470309	-1.9998236075	0.8691369201	-3.9757573715	-1.5286885351
34	99	-430.1926220161	1.8466371953	4.9498854005	-5.3358793153	0.6022935052	-1.2372909944	1.1522148694	3.1556647497	-1.6770267719	1.1269026557	-0.2188497799	-0.5201010395	-1.0501960828	0.4354852528	1.3136741475	-0.8037123069	0.2087574719	-2.4636870885	-0.4976918187	2.1032052461	-0.3645439037	0.4204824460	0.4564479171	0.2645942468	-0.4850279428	0.5253769375	0.3092199823	-0.3617077290	-0.5595956249	-0.2293229614	2.3720380936	-0.2734603394	-0.3721005811	0.1654286513	0.2117800568	-1.1799329297	-1.6604247312	-1.3276409468	1.0595809918	-1.0377905833	0.1617828386	-0.0333919779	0.0896682735	-0.2713293204	1.1955909675	-2.2103744753	0.3328971967	-2.0184387109	0.6012579539	-3.7562403219	-1.3086746132
35	100	-428.6897859573	1.6722224438	5.2391033471	-5.4794971326	0.6757512605	-1.3107740687	1.2771246588	3.0448752969	-1.9387836119	1.0921658991	-0.7902309411	-0.1339461592	-1.2778694289	0.7619032863	1.0433322458	-0.9064587914	0.0530762504	-2.2347277410	-0.6438036569	1.8485570516	-0.0931857859	0.4021016087	0.5702175694	0.3370103995	-0.4091727927	0.6267916626	0.3756848362	-0.3331323820	-0.6412968723	-0.2677390197	2.1512601928	-0.6256764363	0.1590084928	-0.0236530592	0.4497024074	-1.0946153252	-1.4191986017	-1.2225273909	1.2217197112	-1.3661095839	0.1171785634	0.2637143667	0.2403189143	-0.1274007763	0.9413806269	-2.1929008689	0.7368519068	-1.7922771924	0.4740603229	-3.5257028549	-1.2288918866
36	109	-427.7641028242	1.5974731968	5.0521234350	-5.4967870163	0.7013815719	-1.4727510528	1.0589635304	2.9494511977	-1.9417649170	0.7859116009	-0.6790844684	-0.2303886633	-1.3712261775	0.6499731807	0.7181035163	-0.8867689867	0.3454132184	-1.9535518757	-0.6464778464	2.2951767516	-0.2931166495	0.4060357878	0.4256595611	0.3714951017	-0.1304490626	0.6752267229	0.2766476138	-0.1126292566	-1.2875138689	-0.1350828129	1.8916588880	-0.4862154644	0.3084792539	0.2186719027	0.3061089148	-0.8271201485	-1.3380962235	-0.9379412042	1.2981719278	-1.5714106152	0.0507741645	0.0503028306	0.0050049715	-0.1579407971	0.6828895724	-2.2752565001	0.5134706393	-1.7856800958	0.9180614949	-3.6135913362	-1.4912769626
37	110	-429.8727851940	1.6079302256	5.1110410276	-5.8687404581	1.1121341175	-1.1319416963	0.9847878494	2.9707425357	-1.8592645313	0.6938874499	-1.0304149179	-0.3198110996	-1.2053478013	0.8476682530	0.7337287434	-0.6440828508	0.1283590212	-2.1778193093	-0.5456865241	2.4364732245	-0.2201314595	0.7775562945	0.4548118533	0.3997268906	0.0740273539	0.7948098905	0.2892964805	-0.3576146093	-1.4442472743	-0.6095921823	2.0055507394	-0.3494350188	0.1691626696	0.0954152619	-0.0221611895	-0.9758893345	-1.0549738654	-1.2770852016	0.9351795780	-1.4583042786	0.1718328662	-0.0778324116	0.1618548462	-0.2171916897	0.7872399932	-2.3165081234	0.7218227310	-1.6845683501	0.7274355426	-3.5273583507	-1.2524504497
38	121	-431.1373148154	1.7703176480	5.1170705851	-5.8856837013	0.8255324463	-1.3849179406	1.0215051465	3.1145193276	-1.9367953707	0.6197031578	-1.0199183880	-0.5520361330	-1.2189717593	0.4735652445	0.9480100325	-0.6063259177	0.0372070877	-2.3944171874	-0.7762636839	2.3172262657	-0.3664979776	0.8775678468	0.5867482950	0.1332887878	-0.2256506387	0.6636195862	0.1843302486	-0.4625518702	-1.2650790857	-0.6209734053	1.8714074160	-0.4333514245	-0.0111231185	0.2942248332	0.5816699464	-0.4724197156	-1.0159863219	-0.9751299693	1.1840244125	-1.6858384260	0.2323215656	0.1441610731	0.2210826079	-0.0265305743	0.7442589379	-2.2003840663	0.5923743285	-1.6475206792	0.8497093404	-3.8182261594	-1.3160578159
39	125	-427.5368677109	1.7397331764	5.3004552027	-5.6805224625	0.8277553169	-1.3526357103	1.0126886988	3.0805785460	-1.9825100084	0.7856899389	-0.5853073315	-0.6116847869	-1.3164579859	0.6355116158	0.9896220382	-0.7697269449	-0.2108928349	-2.4850026210	-0.8072089435	2.3390703720	-0.6580129897	0.9543126324	0.8569000698	0.3015139349	-0.1019387020	0.5786595549	0.3274755748	-0.3569999613	-1.4162465125	-0.6101387748	1.7062070406	-0.4601121916	0.2019751903	0.2903668084	0.6066122986	-0.4235859133	-1.0455586368	-1.0331561897	1.2713310300	-1.8849560248	0.2231619747	0.2620152700	0.3795557755	0.3128539927	0.5658460654	-2.0247593049	0.6807562444	-1.1181225197	0.6364036056	-3.4842422568	-1.6509652124
40	126	-427.6710875444	1.8245030938	5.3426828800	-5.5350336959	0.9495773021	-1.4348959748	0.8909749346	3.1980233828	-2.0200353068	0.6896462639	-0.6196034261	-0.7123851292	-1.3168365421	0.7989279782	0.8544179917	-0.4761736608	-0.1314381644	-2.3585999629	-0.6790613304	2.4409984738	-0.5564557326	0.7799460837	0.5767476115	0.5250245100	0.0840466634	0.7998033330	0.9073085246	-0.2039892083	-1.7087115316	-0.5703512288	1.4412576465	-0.7942139584	0.3929298761	0.2271307021	0.3565285630	-0.5745469136	-0.9571759553	-0.8633988051	1.1551333456	-2.0393150710	0.3524426726	0.1883759924	0.4566329949	0.1849561403	0.6336985215	-1.9169665679	0.5049305387	-0.9528871879	0.3481069334	-3.3002188311	-1.7025256456
41	129	-427.0748242473	1.7605878297	5.2330391196	-5.5451721424	0.9699030775	-1.3043272418	0.9719838078	3.1209631562	-2.0097949420	0.7495974262	-0.7228340032	-0.8549876805	-1.2863726366	0.7952876577	0.9702088390	-0.4508385701	-0.0934814703	-2.8608650384	-0.7209516701	2.4480089733	-0.5545358314	0.9123585236	0.4846231795	0.4545702540	-0.0833524531	1.0281914382	1.0699273708	0.1868018219	-1.6438865244	-0.5280570683	1.2974185674	-0.9584691939	0.5490587180	0.4617698678	0.3767829556	-0.5295020436	-0.7286594643	-1.2032949186	1.4639608520	-1.8092400807	0.5636725954	0.0704392562	0.3723237695	0.4620003491	0.7446741661	-1.9756789712	0.6038878485	-0.8078332215	0.5319175221	-3.0458079058	-1.5313623140
42	133	-427.0338518260	1.8863864599	5.1880618062	-5.6457919847	1.0889622873	-1.2346532439	1.1351473599	3.2541947922	-2.1290657703	0.6253653342	-0.9480993939	-0.7732828387	-1.1730404642	0.6732708363	1.1518895844	-0.4288393282	-0.3649258280	-3.0061118329	-0.5363158306	2.3406073856	-0.4255994201	0.8656677156	0.4629379920	-0.0063074632	-0.1176232134	0.9614832027	0.7567904623	0.0699852831	-1.5560830161	-0.5202156170	1.4902346774	-0.6816517890	0.1966548492	-0.0623931116	0.4597313232	-0.7715242714	-0.9657362627	-1.1237662747	1.3919595970	-1.4691254047	0.6141055589	0.4620643325	-0.0279218932	0.6741752167	0.3950746918	-1.5520429568	0.4824852139	-1.0784749040	0.6840418544	-3.2052465648	-1.3958653175
43	137	-425.3806318281	1.7967717403	5.1044780963	-5.4124507368	1.2925269165	-1.3921510684	1.3388312847	3.1535810048	-2.2762782960	0.6983514088	-0.4099342688	-0.6050304452	-1.2536257540	0.5065922165	1.3538798994	-0.6369177928	-0.4886881725	-2.9180822211	-0.4031195131	2.5046385459	-0.4223092842	0.4706861353	0.7514657846	-0.0651841369	-0.1282867817	1.0840514617	0.4920611026	-0.3033307662	-1.6778259253	-0.6294695507	1.0857847438	-0.1295396099	0.3469536766	-0.1939043303	0.6507653513	-0.9063986320	-0.9428454602	-0.9897376853	1.2050837836	-1.4760058147	0.7661070858	0.6211223920	-0.0347502282	0.9315559671	0.0529705146	-1.7829126039	0.5728295651	-0.8837536619	0.4567165536	-3.2991484435	-1.3701845555
44	139	-426.1481301422	1.7949816295	5.1520784776	-5.3978384328	1.3838323170	-1.6354819925	1.3658035212	3.0334537481	-2.6596288464	0.2811930371	-0.3642981457	-0.7696364210	-1.2520418729	0.3290500801	1.3200533430	-0.7299069914	-0.2500291817	-2.8634255780	-0.4575999200	2.2438066609	-0.6117186758	0.4623959534	0.3546786577	-0.0215083786	-0.2750624652	1.2427366423	0.4747964456	-0.4759479528	-1.3075351794	-0.8205839036	0.9641978572	-0.0892274951	0.0897244507	-0.0581226463	0.3871447882	-1.1261853484	-1.0870519243	-1.1350412594	1.3091727799	-1.6204156764	0.4629855872	0.5118348101	-0.0257662185	0.7888750358	0.2777547288	-1.7272331959	0.6269709724	-0.9261391369	0.2655283376	-3.3220213572	-1.5394760477
45	140	-425.5698492693	1.7948484475	5.1730412696	-5.1704338895	1.4396222760	-1.5443681576	1.3731411324	3.0117112069	-2.3496280493	0.2593227619	-0.5804398590	-0.6754779981	-1.1112118556	0.5677323982	1.4281913369	-0.5459850949	-0.0562295888	-3.1340574257	-0.5447312466	2.1724414485	-0.5495277611	0.3631884115	-0.1727586990	-0.1456194303	-0.1215357319	1.0403165299	0.5607146808	-0.5118177367	-1.0464223876	-0.8229979743	0.8914320302	0.0197798205	0.4700275232	-0.1850939425	0.7165497498	-1.2144681957	-1.1759432337	-0.9971733068	1.3473853955	-1.7472337625	0.1378408462	0.5761443801	0.0241297305	0.6660229331	0.3319081727	-1.5734661280	0.6976017104	-0.8642967297	-0.1302635111	-3.2895687424	-1.3669556152
