accepted_idx	post_warmup_idx	logp	nu_0	nu_1	nu_2	nu_3	nu_4	nu_5	nu_6	nu_7	nu_8	nu_9	nu_10	nu_11	nu_12	nu_13	nu_14	nu_15	nu_16	nu_17	nu_18	nu_19	nu_20	nu_21	nu_22	nu_23	nu_24	nu_25	nu_26	nu_27	nu_28	nu_29	nu_30	nu_31	nu_32	nu_33	nu_34	nu_35	nu_36	nu_37	nu_38	nu_39	nu_40	nu_41	nu_42	nu_43	nu_44	nu_45	nu_46	nu_47	nu_48	nu_49
36	168	-421.9757168373	3.5697722157	-3.9611218637	-4.1126219482	0.5844185321	-0.5999557494	2.8119943484	1.2485682416	-0.2371191481	-0.5877588545	0.4880203166	-1.6215177721	0.1532230189	1.1394449291	0.8579288522	1.4210122321	1.8416384164	0.6928985584	-0.1139127500	-0.7319942257	-1.8069411513	1.2374318175	0.5467119414	-0.7379733332	-0.6870812830	0.8189284625	-0.4754357132	-0.8180091418	-0.1217023395	0.9998424273	-0.0836767626	-1.6162046233	-0.7594974201	0.0811892386	1.4333910160	-1.9955943265	0.0421152853	-1.2649354339	1.8591095806	0.5220279897	0.0910547169	-0.5392626421	0.5936627091	-0.0796464882	-2.4125858409	-1.8070411016	-0.4525104405	-1.0205136369	-1.4305161333	-0.8529418626	-0.2377388004
37	170	-421.1946367421	3.6520831477	-4.2878402542	-3.9770698556	0.6405495914	-0.4403903331	2.8671105747	1.4771769591	-0.3163830699	-0.6172149927	0.4710141111	-1.7660726387	0.3635103146	1.1547529561	0.8300516677	1.4370687443	1.9536781054	0.4402654084	-0.0523885845	-0.6804122789	-1.5309856807	1.4311146986	0.4395618136	-0.4039039512	-0.4453738413	1.1057987871	-0.5547569068	-0.7854774638	-0.0628594916	1.0241500506	-0.2075095843	-1.3304906863	-0.9110579866	0.0504857097	1.4660037714	-1.7007340119	0.0004729860	-1.3100984761	2.0674594426	0.3992912675	-0.1497528715	-0.8350688118	0.3493729924	0.2502915503	-2.3696519671	-1.9574732672	-0.5116196207	-1.0702031684	-1.1722581538	-0.4247416034	-0.1658608304
38	171	-421.7619245300	3.8074022075	-4.2954503837	-3.8752280175	0.6391487214	-0.7946048752	2.8121054253	1.4338922349	-0.4739149595	-0.6679473801	0.6141592691	-1.3609839570	0.1599971819	1.2723584476	0.9353295021	1.2054950382	1.6972349624	0.5390521406	0.2963885218	-0.5812550679	-1.7518056536	1.5189188739	0.2277736767	-0.2857478162	-0.4860838543	1.2338778043	-0.6953409559	-1.0505352459	0.0515742152	1.0219871830	-0.3722723014	-1.2247981803	-0.9502563945	0.0756587803	1.3646971142	-1.9371770926	-0.1100761575	-1.1286868148	2.3194877370	0.5051489221	-0.2053665755	-0.5683745882	0.4327923305	0.0804249003	-2.4141049788	-1.6911554798	-0.8344981064	-0.8133550786	-0.8712078045	-0.6142864207	-0.3209609297
39	180	-421.7541477932	4.0641244958	-4.1522519106	-4.1786094928	0.6610539819	-0.8954362115	2.7062237219	1.6574459752	-0.4944672885	-0.3647887569	0.4659218023	-1.4105789121	-0.0983226656	1.1690815402	0.5793927347	0.9195454726	1.7002413426	0.6485149719	0.6390200299	-0.3805192537	-1.6902623132	1.5072151697	0.1845034001	-0.4853906866	-0.4769801044	1.2134924748	-0.9055061774	-0.7240074006	-0.0036523224	0.9533294228	-0.2038390205	-1.0741086459	-1.0654112682	0.0514102963	1.2535757935	-2.1515706031	-0.2592389135	-1.0168477189	2.5247112069	0.3575840041	-0.1228028727	-0.3075813564	0.5353663408	0.1763843098	-2.2057628500	-1.9370239685	-0.8062134193	-0.8098454893	-0.8965237707	-0.4488910678	-0.4999072448
40	185	-421.7384930496	4.2995993484	-4.2218220099	-4.3343898255	0.5723974650	-0.6601908922	2.7549809908	1.5748885168	-0.4592310965	-0.4861708601	0.5283865189	-1.4617581343	0.1979984607	1.3992419453	0.6484999972	0.8429624145	1.0797400227	0.5420182020	0.7489807568	-0.4350471947	-1.7814727530	1.7482906307	0.1244088463	-0.2419350053	-0.6474003471	1.1048204627	-0.6623018023	-0.6185535608	-0.2452905776	0.9461001706	-0.2651741242	-1.1401742141	-0.7946355919	0.0835958902	1.3303011734	-2.0539442897	-0.2761753302	-0.8906285944	2.4127880542	0.4969529871	-0.4253980994	-0.2262015515	0.5854418095	0.2448831666	-1.9232742843	-2.0594418542	-0.9987424053	-0.6808684794	-0.9886672442	-0.5715953242	-0.5816643275
41	186	-422.1801106369	4.2642919686	-4.2727018639	-4.4469789761	0.1102589347	-0.5457554372	2.5876150889	1.4343082503	-0.1506250997	-0.7373868027	0.4719453407	-1.4091804671	0.3039490752	1.5168719672	0.3708774526	0.6968102702	1.3986933770	0.6720830080	0.4556331958	-0.5431611560	-1.9246375327	1.4014667559	0.2490598453	-0.4431536571	-0.3898850732	1.0045676570	-0.7327695042	-0.3599300834	-0.3930399488	1.0691290333	-0.1377621028	-1.0317690988	-0.9243296512	0.2756470050	1.8651793328	-2.1044893996	-0.2192508385	-0.7360030764	2.2415077692	0.1144934397	-0.4809969108	0.0086782736	0.8256811225	0.2743127401	-1.9022471904	-1.8343708450	-0.9421227188	-0.7197596395	-0.9591267570	-0.5184008620	-0.3462984995
42	188	-422.2708540020	4.4454543638	-4.3289543939	-4.4441424770	0.2665936494	-0.6627618613	2.3870418707	1.4951265461	-0.0728419090	-0.6224456522	0.3333730584	-1.5199793844	0.2930876453	1.3721625739	0.4272527229	0.7154245404	2.1071387776	0.6462834014	0.4500207171	-0.6546951743	-2.0226896257	1.3940700063	0.5478754428	-0.5516601214	-0.0294767963	0.9989344666	-0.6219015526	-0.1958441838	-0.3829590678	0.9226500820	0.2184780088	-0.7332405542	-0.9896392232	0.5981661525	1.9794339066	-1.9703678151	-0.4447691375	-0.3733643997	2.0524967506	0.1979496003	-0.2252814508	0.1650333478	0.9053854259	-0.0601322343	-2.2098033786	-2.0459079571	-0.7651687525	-0.7446805880	-0.8194073179	-0.4905905790	-0.0244283759
43	195	-424.7705172116	4.4188263057	-4.2975148926	-4.5842593535	0.3638488131	-0.9460375256	2.6130498485	1.3996160712	-0.1005335615	-0.5527376990	0.4167573884	-1.4033322690	0.3644102421	1.3453767653	0.5765751023	0.8468708423	2.1605671836	0.8389741229	0.6763224495	-0.2756548868	-1.7145656827	1.4242973467	0.7032572827	-0.6092153169	-0.0261584462	0.9931123599	-0.6530746329	-0.1070025885	-0.2168192330	1.1595440446	0.4063636416	-0.6855816477	-1.1316755416	0.7106216546	2.1267908283	-1.9750740921	-0.6005204401	-0.4608129838	2.3601812816	-0.0267994225	-0.0257807309	0.1491302594	0.6280517141	0.2006403021	-2.2180036328	-1.9073236235	-0.5452868030	-0.8216713212	-0.9104289805	-0.4038621579	-0.1645258655
44	197	-423.4747301264	4.3947447610	-4.4771817483	-4.5667216692	0.7010385608	-0.5997625840	2.5540034545	1.5252518633	0.0756027632	-0.2991868359	0.3341864285	-1.6198956068	0.1838263162	1.2478845414	0.8335712903	0.7980053319	2.1785366086	0.7991521338	0.8936332663	-0.4071384370	-1.8270362863	1.3106189117	0.8311284499	-0.5537767304	-0.4611158103	0.4530946436	-0.3563634439	-0.1740210976	0.1717450331	1.1300229552	0.2917611846	-0.5021454723	-0.9607769018	1.0334996800	2.1008336609	-1.9065999161	-0.6973741844	-0.4221543237	2.3392234091	0.2166053249	-0.0107057426	0.0717554861	0.8436572621	0.1974840790	-2.2653952251	-2.0089009138	-0.2338789865	-0.8735997307	-1.0461564824	-0.4674929157	-0.2234622819
45	200	-422.6528569859	3.9071012855	-4.5484273627	-4.5478968412	0.8400381092	-0.4681532351	2.6662056067	1.6389159455	0.2105312956	-0.4891505343	0.1700370560	-1.7652941433	0.1388200808	1.1844937879	1.0084967639	0.7892414458	2.2033718911	0.8688882387	1.1739077878	-0.2465084936	-1.9213960988	1.1718469785	0.8743775437	-0.5996716054	-0.4685984294	0.3686302302	0.0827591742	-0.1521393204	-0.0141593718	1.1773251286	0.1662669200	-0.5739169676	-1.2701707537	1.1995785289	2.3528766282	-1.7531491140	-0.8010040070	-0.6437620709	2.3350034302	0.0295474316	-0.1905721322	0.3250555674	0.8439627006	0.3460770805	-2.0132373194	-2.2951482262	-0.0927018637	-0.8232350491	-1.2275498673	-0.3835530148	0.1069117333
46	202	-425.8455787120	3.8877756483	-4.6082546862	-4.6402387387	0.7502180666	-0.4691165726	2.4317657892	1.4193157593	0.9311507682	-0.4446271812	0.0868282509	-1.9179199136	0.0330488043	0.8914986639	1.1047837459	0.7718922350	2.1798143542	0.8055355894	1.6813710264	0.0439919895	-1.7929698035	1.2238844865	0.9151088490	-0.8052760336	-0.5818202332	0.4465425647	0.0871126280	-0.0736707214	0.1600459205	0.9135494853	-0.0550155437	-0.5198499628	-1.3112858329	1.0652222143	2.2451684781	-1.6186123273	-1.1762107969	-0.7560059081	2.5175597193	-0.0739904275	-0.0308290874	0.3510749078	1.0212631043	0.5607016564	-2.2301736943	-2.3710682031	-0.2850156742	-0.9881055118	-1.4925272184	-0.4721271188	-0.2536667516
47	207	-426.6799147497	4.0356456109	-4.6292677060	-4.8430788409	0.7974918767	-0.4006527964	2.2341175035	1.4085000158	0.7768563327	-0.4240734175	0.1700980630	-1.9875782098	-0.2060158695	1.0079230742	0.7521531670	0.9132599569	2.5729987568	0.5371503884	1.7123114444	0.3110271953	-1.4637719577	1.4480157054	0.6303642364	-1.1387908842	-0.7395122939	0.5896890211	-0.3117526143	-0.2114839640	0.2926200558	1.0202441973	-0.2599999212	-0.5854349180	-1.4983531921	0.8832142712	2.0912046784	-1.6658820041	-1.1383996982	-0.8212089168	2.2219681518	-0.0287238583	-0.1284979336	0.3977020759	0.8618197420	0.7195675451	-1.9726663180	-2.6915312539	-0.8754440863	-0.8244140379	-1.0873277013	-0.1939481157	0.0528700548
48	218	-424.9388867671	4.0377532759	-4.4378159343	-4.6667377018	0.7937263966	-0.4369955559	2.4029097314	1.7153928636	0.8328642272	-0.2314289444	0.0278597439	-2.0355766705	-0.5034815221	0.6966804038	0.5405956044	0.7246126104	2.2450732140	0.1356346261	1.7972634000	0.5417704157	-1.5827171029	1.2257562253	0.6383112014	-1.1281097840	-1.0740434075	0.8829763303	-0.2749425404	-0.1741496069	0.8483414296	0.8260084981	-0.3836670149	-0.5818209603	-1.2713221177	1.0593805764	1.9622319644	-1.5522426268	-1.0275328157	-1.2256402821	2.2926482118	0.0185989061	-0.1530041648	0.3877539730	0.6567357981	0.6282182516	-1.6314826881	-3.0342702012	-0.5904503191	-0.7859892007	-0.9104296111	-0.1584420517	0.0027873480
49	219	-424.1873246178	4.2314339626	-4.2943575339	-4.5754717263	0.6182621292	-0.3409556738	2.6465259384	1.4497065682	0.8158313980	-0.2953542886	-0.4786223702	-2.0982403881	-0.4657742017	0.9328557484	0.7007641553	0.6513616058	2.4070572094	0.0937580714	1.8899197105	0.9029092729	-1.4397213219	1.5688973201	0.5807155211	-1.0323675696	-0.5664469495	0.6840812601	-0.0598916523	-0.5674208142	0.6475931179	0.8983345509	-0.6634352869	-0.6877988529	-1.1703978308	1.4223141548	1.6957032513	-1.5563107603	-1.0647984137	-1.2582197272	2.0108581928	0.0356230500	-0.2932512564	0.0141708015	0.5656388440	0.4941467148	-1.7971616816	-3.0908745144	-0.3430951272	-0.9526787424	-0.8463648715	-0.5432886962	-0.0823303996
50	220	-425.1909216608	4.1734984316	-4.3157777980	-4.5343823387	0.3695824040	-0.5381000707	2.5865540335	1.4167392567	0.6205036478	-0.0612216644	-0.5972571368	-1.8061277347	-0.4226119627	0.6572466470	0.5524683528	0.4507110540	2.3652398210	0.2523588673	1.8350190521	0.8257486445	-1.3212660973	1.2284140965	0.3604890774	-1.2657954957	-0.4820895130	0.8925620688	0.0727205785	-0.3886722805	0.5711236809	1.1055550912	-1.0004049847	-0.5866692820	-1.3421649171	1.5347724735	1.7110058635	-1.1989035079	-0.9221098454	-1.5170012483	1.9954365439	0.2937309287	-0.0591710333	0.3786468073	0.2810266778	0.2773011559	-1.9228443866	-3.1641802598	-0.1927477243	-0.7900279728	-0.7794616750	-0.7490990068	-0.0150190820
51	222	-423.8658269741	3.9916065628	-4.2813112172	-4.1782289280	0.1647845535	-0.4421290206	2.8054821517	1.5829357606	0.8554199611	-0.1903130354	-0.6780518798	-1.8453114225	-0.3799770698	0.7838717606	0.5611001679	0.3566663897	2.5140041617	-0.0679062564	1.7033762329	0.9891816459	-1.5888759426	1.2292234795	0.3013741472	-1.1442390433	-0.5769223008	1.1368031627	0.3387278491	-0.5185201354	0.7234308478	0.9978949529	-0.8056051282	-0.1686493187	-0.8222698723	1.4100210303	1.3955344997	-0.9993908576	-1.0093235089	-1.8104927655	1.7171218317	0.6788009925	-0.2799005703	0.6465769121	0.1267895606	0.1961499910	-1.5781272863	-2.8632763341	0.1890148636	-1.1937129605	-1.2161210112	-0.6672586172	-0.0455719269
52	233	-421.9383210808	4.1610018524	-4.2835528100	-4.0009600281	0.2660760957	-0.1567622888	2.9654935079	1.3995672330	0.7724135506	-0.0102738458	-0.4060932422	-1.9900175119	-0.4816392198	1.1768864281	0.5384987983	0.6846500862	2.4265965532	-0.1710141596	1.9188525209	0.8932003646	-1.6099887093	1.0567475558	0.2192584659	-1.1076884675	-0.6140496259	1.1941533986	-0.0390291312	-0.7085301743	0.8997892954	0.5008013044	-0.8405255786	-0.1725000223	-1.1108753080	1.0722479850	1.4124491611	-1.1332739778	-0.7853747000	-1.7891951441	1.6533176118	0.3896300471	-0.1760805289	0.5501821763	-0.2215010820	-0.0954502251	-1.5354289174	-2.9795793462	0.6492626936	-1.4453559683	-1.1274589527	-0.6001784425	-0.5140598531
53	236	-421.3050077485	4.3732027726	-4.3171063895	-4.1707892543	0.1720301859	-0.0931336623	2.7159898199	1.5660672040	0.8952662425	0.1637008066	-0.1487993680	-1.5325905259	-0.2745304065	1.5365859869	0.7699527283	0.8788724839	2.0325646078	-0.3708598025	1.5835630721	0.6357854913	-1.6135896382	1.2936069099	0.2800595383	-1.0707476511	-0.7152044460	1.1518372022	0.1391080292	-0.8386911842	0.9642784157	0.8538741895	-0.8954554541	0.2043814733	-1.3261337724	0.9831373736	1.1921784262	-1.0196759500	-0.8917619172	-1.8962918432	1.4196324484	0.3081696421	-0.1861188951	0.4043054619	-0.1879055587	-0.2436406907	-1.2929776587	-2.7577526591	1.0330855546	-1.4624981595	-1.2508734333	-0.3214084806	-0.9772120568
54	243	-421.4354065882	4.0681693014	-4.3257060819	-4.2462410356	0.3029430240	-0.1184426632	2.7982844451	1.5261576329	0.6339564941	-0.0902160779	-0.1091277868	-1.4260929372	-0.3062837241	1.0640922504	1.0648320820	0.5850938392	2.0935303175	-0.3285841069	1.5748322063	0.4078449987	-1.5440333436	1.2616641246	-0.1835108474	-1.0583781996	-0.9063655796	1.2094873038	0.2041142346	-0.5565290551	1.1690375466	0.5805409897	-0.8049284496	0.3131292687	-1.0175970584	1.1592172840	0.9056918659	-1.0468811429	-0.7163848625	-2.2241777558	1.2817389048	0.3839679467	-0.1001846659	0.5762434791	-0.3917173077	0.0355612397	-1.2306340319	-2.9358422206	1.1325367649	-1.5517826299	-1.0787247532	-0.4409247910	-1.1808025049
55	248	-422.7869693317	4.1278676692	-3.9297857257	-4.3138525114	0.2803440662	-0.3085419665	2.9273043775	1.5408221929	0.8495789058	-0.2352443500	-0.3897187281	-1.2648968759	-0.6553704957	1.0066702475	1.0533414005	0.5499230743	2.1590391385	0.0005151576	1.8063637753	0.2672152911	-1.4495245689	1.2453036853	-0.6705257136	-1.1619426249	-0.7993582656	1.2478856622	0.1999682068	-0.7619852717	1.2433307631	0.6609684648	-0.7573820698	0.3713402293	-0.9172534418	0.9977313028	0.9495946431	-0.9960102575	-0.5446845528	-2.3768161872	0.8745226205	-0.2047148592	0.3826385495	0.7375106902	-0.2949261869	-0.0638858137	-0.8986091718	-3.2355899861	1.1145071562	-1.6427708846	-1.1372014629	-0.5413233832	-1.3937750823
56	254	-423.0804027224	4.2297368859	-4.1613442780	-4.2798752926	0.5104730550	-0.4682198639	2.9645995466	2.0347563355	0.9469133524	-0.3026371607	-0.2267398331	-1.2101407176	-0.4501635654	0.9060356845	0.8572889155	0.2940912217	2.2494659189	0.5107040066	1.4851793119	0.2535409250	-1.5628255863	1.0367601133	-0.8017761206	-0.9606175903	-0.8916372492	1.0912366175	0.1536902088	-0.9358852000	1.2814891765	0.4611343452	-0.4615171859	0.4643221345	-1.2765585276	0.4208977514	1.2604226439	-1.4843368451	-0.4574006867	-1.9081014135	0.8098045955	0.0240391265	-0.0991144352	0.8657371583	-0.8651859844	-0.0798058932	-0.7449323324	-3.1654959056	1.2301692402	-1.6159016598	-1.1615076551	-0.3476057721	-1.4051987181
57	256	-422.9044558128	4.4210465489	-3.8795848843	-4.1700675541	0.3644227325	-0.5657306096	3.0909001932	2.1199958186	0.4880596784	-0.2044981961	0.1091342720	-1.1959435611	-0.4675375272	0.7773471208	0.9053247147	0.1469878187	1.8185676497	0.6131394825	0.9664772687	-0.0875641882	-1.4626364014	0.9764325717	-0.4150268284	-0.8619186526	-0.7451437002	0.9096710488	0.2958379161	-1.3632615643	1.3427888055	0.5065880307	-0.4208369193	0.2578616713	-1.1760768620	0.3304049818	1.3348979666	-1.5086848227	-0.5460744310	-1.6106420843	0.8003837921	-0.0683830749	-0.1578014988	0.9399172898	-0.9520570066	-0.0585225607	-0.3020904066	-3.2304688426	1.1626022519	-1.6025782002	-0.9904018404	-0.4840106293	-1.5454418489
58	260	-424.7141343188	4.8193999136	-4.0950815747	-4.1849468822	0.2017152936	-0.3933901123	3.1544728905	1.9127573037	0.5581188383	-0.2997085994	0.1273826772	-1.0184942019	-0.7994289425	1.1280103972	0.9698860159	0.1102471569	2.0038520954	0.5047967333	1.1089241129	-0.0420831545	-0.9852616481	0.8663805303	-0.4032091634	-0.6536922392	-0.3819118159	0.7868019293	0.0986289121	-1.3597953782	1.2763874180	0.2366307487	-0.3837546900	0.3449576715	-1.2434825328	0.2943253387	1.5226276065	-1.6414770806	-0.5788003138	-1.6487148459	1.1889284873	0.0819137176	0.3320740978	1.0942719079	-0.8800946542	0.1331749484	-0.4612427996	-3.2807479418	1.2474939024	-1.6387304045	-0.9095932320	-0.4548507869	-1.2705311469
59	264	-424.7571434321	4.4732793455	-4.0841904119	-4.2743713140	0.3504781077	-0.4882885384	3.1090150447	2.0977592506	0.4596080231	-0.3245255683	-0.0261741383	-1.4211299687	-0.7897343107	1.0382118915	1.2154914876	0.1302391574	1.9928890534	0.6339376363	1.5054712023	0.3063317240	-1.2254204210	0.9320231731	-0.5041852328	-0.7124469181	-0.1383418964	0.9299102772	0.0998670895	-1.3805531507	1.3315112279	0.0143705796	-0.2958288420	0.1799227478	-1.1393305136	-0.0978144383	1.5740263009	-1.3638016724	-0.5054149099	-1.8780304763	1.5660627283	0.4698554304	0.0495103121	0.9963616151	-0.9286391095	0.1246105664	-0.0214134630	-3.4171789144	1.1319262016	-1.2931272855	-0.8732023341	-0.3986547884	-1.4078690103
60	265	-424.7797762227	4.1664831328	-4.1268012906	-4.0956814607	0.5959731677	-0.4510126148	3.1683768803	2.0525230747	0.4000634937	-0.0782843168	0.1867117501	-1.3049302728	-1.3007572171	1.2417941446	0.9090311125	0.3815797680	2.3074881933	1.0886922498	0.9873366889	0.1295080116	-0.9207385883	1.1695386118	-0.6500231281	-0.6491155495	-0.1701781343	0.6497849375	-0.0650570629	-1.2269863946	0.8544484671	-0.0391745061	-0.1961551051	0.0584963951	-0.9449112185	-0.2175433460	1.9576215178	-1.3170450880	-0.3141177048	-1.9384921689	1.7465185074	0.0509921977	0.1865065897	1.1717072547	-0.9059558716	0.0159467112	-0.2585820397	-3.4162029243	1.0479010033	-1.0084250078	-1.0304479275	-0.6989034243	-1.4419674567
61	266	-423.5674945658	4.2621519996	-4.3785654207	-3.9120855275	0.4738068225	-0.1852274472	3.3316740956	1.7365789249	0.4174619151	-0.0490894174	-0.0485180947	-1.4597624541	-1.2642601737	0.9183384421	0.8486585381	0.2639103001	2.4848945289	1.0426809265	1.0726890441	-0.0189994675	-0.7624534888	1.2046645660	-0.6225039800	-0.9367332378	-0.2773505120	0.6477679485	0.2890914920	-1.0088529034	0.8956828101	0.1275195203	-0.3652811101	0.0428060974	-0.9901915668	-0.3800286325	1.9557191644	-1.0951314446	-0.3457136204	-1.8057055151	1.6983048490	-0.1687892253	0.0450252122	1.1976417734	-0.6550374709	-0.0019017227	-0.3334546479	-3.5129287453	1.1304259696	-1.0506029847	-1.1588894997	-0.9044705368	-1.3854841512
62	267	-425.2219702975	3.8641053368	-4.5192672277	-4.0952486490	0.2536334158	-0.2210812832	2.9873349971	1.8519967095	0.2076201018	0.1547516419	-0.1004678489	-1.4384210066	-1.2302789409	1.1529119135	0.5428601446	0.1189783095	2.3376275372	0.8188756069	1.1020002134	-0.1432381484	-0.5877282545	1.3399652809	-0.5745379811	-1.1866439333	-0.4115793826	0.5673996930	0.1655949191	-1.0270103383	0.8024191178	0.3444807109	-0.2676296300	0.1032543629	-0.9851504996	-0.1497006776	2.3212867486	-1.2187402339	-0.3266697630	-2.0654238193	1.0947264892	-0.2698871443	0.0232967308	1.3948475870	-0.8091409423	0.4142609597	-0.2091148753	-3.5483347993	1.3355969233	-0.8487524778	-1.4535264903	-0.8709620499	-1.2289022504
63	272	-421.0481093121	4.0516747537	-4.6215062736	-4.0054456504	0.3278659795	-0.1271321310	2.9210518884	1.7301095358	0.2641882633	0.3671427627	-0.1994498988	-1.3923688402	-1.0677233594	1.1640823739	0.6407703295	-0.0585632742	2.3131461114	0.6721175855	1.0823275961	-0.2437317466	-0.7973695500	1.3939400534	-0.3631745197	-1.2830281701	-0.7187067567	0.5148837446	0.2911883777	-0.6830359617	0.4316317787	0.2982149403	-0.3054969604	0.4375172306	-1.2591669054	0.3803821927	2.2260579599	-1.0897004723	-0.3980860163	-1.8371773670	0.9114130985	-0.1631762949	0.2400285484	1.2056278582	-0.6370470259	0.2186328897	-0.1545321498	-3.3524199358	1.2821876229	-0.9270521546	-1.3655367940	-0.8552691756	-1.3415606908
64	277	-421.4438872232	4.0950078847	-4.7062549083	-4.2471654945	0.5085286895	0.0282284106	3.2291371460	1.8922963419	0.0501328023	0.2075785571	-0.0244813319	-1.4090580592	-1.2769170469	1.6762772067	0.7638812058	-0.2504239118	2.4662789022	0.3274849078	0.8115569952	-0.0399005899	-0.6514547900	0.8674868197	-0.2055483004	-1.0835773372	-0.7951969600	0.1994672132	0.2524979205	-0.6905251595	0.5216159330	0.0090376347	-0.2211333575	0.2357836714	-1.0088473853	0.8092771136	2.1547350288	-1.0626287408	-0.6329674899	-1.5942911789	1.2062037049	-0.1283661224	0.5098738395	1.2183647574	-0.4362887915	0.3202071003	-0.0332652362	-3.2462741294	1.1663378194	-0.8508339153	-1.0254920453	-1.0113784428	-1.3877108689
